Current (uA),rx timestamp (us),board timestamps (ms)
904.1,69482980,69000
903.1,69485000,69000
905.1,69485000,69000
906.6,69487372,69000
902.2,69487372,69000
905.8,69488458,69000
902.1,69488458,69000
904.6,69490466,69000
904.6,69490466,69000
907.2,69492473,69000
902.1,69492473,69000
906.7,69494478,69000
907.2,69495425,69000
906.3,69496482,69000
905.5,69497533,69000
898.9,69498809,69000
902.8,69498809,69000
902.5,69500812,69000
903.2,69501792,69000
901.7,69502779,69000
903.1,69502779,69000
904.1,69504848,69000
903.0,69504848,69000
901.1,69507421,69000
904.9,69507421,69000
903.4,69509290,69000
900.0,69509290,69000
908.3,69510419,69000
904.0,69510419,69000
906.7,69512728,69000
907.1,69512728,69000
903.4,69514744,69000
907.4,69516744,69000
908.2,69516744,69000
906.2,69518171,69000
903.0,69519243,69000
909.4,69520280,69000
908.9,69520280,69000
906.7,69522265,69000
909.0,69522265,69000
904.7,69524268,69000
907.3,69524268,69000
906.6,69526311,69000
904.0,69527461,69000
907.2,69527782,69000
907.5,69528751,69000
902.4,69530707,69000
898.9,69530707,69000
902.7,69532709,69000
909.3,69532709,69000
901.9,69534470,69000
905.1,69534470,69000
906.3,69537118,69000
905.0,69537494,69000
903.9,69538478,69000
900.2,69538478,69000
903.9,69540501,69000
903.1,69540501,69000
902.7,69542510,69000
903.4,69542510,69000
908.1,69544554,69000
907.1,69544554,69000
906.7,69546546,69000
904.8,69546546,69000
902.2,69548016,69000
903.8,69548016,69000
901.6,69550127,69000
906.5,69550127,69000
904.9,69552111,69000
901.4,69552111,69000
905.4,69554119,69000
905.7,69554119,69000
900.4,69556300,69000
906.9,69556949,69000
905.1,69558477,69000
908.8,69558477,69000
902.7,69560694,69000
907.4,69560694,69000
903.2,69562439,69000
906.7,69562439,69000
904.8,69564302,69000
906.3,69564302,69000
907.4,69566330,69000
908.1,69566330,69000
901.9,69568661,69000
907.4,69568661,69000
902.2,69569766,69000
907.4,69570717,69000
906.9,69571754,69000
907.6,69572715,69000
904.6,69573696,69000
907.2,69573696,69000
899.6,69575835,69000
908.9,69575835,69000
907.3,69578277,69000
904.6,69578277,69000
905.1,69580317,69000
908.0,69580317,69000
908.6,69581980,69000
904.6,69581980,69000
904.1,69584223,69000
903.7,69584223,69000
903.4,69586234,69000
905.5,69586234,69000
907.2,69587725,69000
905.3,69588812,69000
902.4,69590067,69000
909.5,69590067,69000
900.5,69592067,69000
909.1,69592067,69000
898.9,69594067,69000
902.2,69594067,69000
903.2,69596071,69000
901.2,69596071,69000
905.8,69597572,69000
906.8,69598640,69000
902.1,69599662,69000
903.3,69600622,69000
906.8,69601742,69000
904.2,69601742,69000
902.4,69604773,69000
908.6,69604773,69000
902.1,69605804,69000
905.8,69605804,69000
905.2,69608105,69000
907.1,69608105,69000
905.1,69609935,69000
901.9,69609935,69000
904.1,69611943,69000
906.5,69611943,69000
905.9,69614078,69000
908.3,69614078,69000
908.8,69615933,69000
907.2,69615933,69000
904.9,69618056,69000
907.2,69618263,69000
908.8,69619497,69000
903.6,69619497,69000
905.2,69621622,69000
901.1,69621622,69000
906.3,69623584,69000
907.5,69623584,69000
908.5,69625582,69000
906.5,69625582,69000
904.9,69628026,69000
905.8,69628026,69000
907.6,69629128,69000
904.7,69630088,69000
903.9,69631131,69000
909.7,69632080,69000
907.3,69633105,69000
901.9,69633105,69000
908.8,69636048,69000
907.4,69636048,69000
906.5,69637538,69000
904.9,69637538,69000
905.3,69639220,69000
908.1,69639220,69000
906.7,69641508,69000
904.3,69641508,69000
906.8,69643528,69000
907.3,69643528,69000
905.1,69645529,69000
902.2,69645529,69000
903.6,69647525,69000
908.6,69647525,69000
907.0,69648827,69000
908.9,69649886,69000
903.5,69651835,69000
906.8,69651835,69000
903.6,69652830,69000
902.6,69654830,69000
902.1,69654830,69000
907.1,69657438,69000
907.9,69657438,69000
906.4,69659394,69000
909.0,69659394,69000
904.1,69661389,69000
905.5,69661389,69000
908.5,69663400,69000
907.3,69663400,69000
906.7,69665397,69000
906.2,69665397,69000
903.3,69666980,69000
903.5,69666980,69000
902.1,69668996,69000
905.1,69668996,69000
902.6,69671075,69000
906.5,69671075,69000
902.0,69673057,69000
904.9,69673057,69000
904.3,69675629,69000
906.5,69675629,69000
907.1,69676723,69000
905.5,69677643,69000
905.6,69679404,69000
905.3,69679404,69000
906.3,69681460,69000
907.1,69681460,69000
897.4,69683418,69000
903.5,69683418,69000
901.7,69685427,69000
905.6,69685427,69000
906.2,69687438,69000
903.6,69687438,69000
908.3,69689450,69000
901.3,69689450,69000
900.0,69690538,69000
905.0,69691461,69000
903.3,69693397,69000
902.6,69693397,69000
903.8,69695409,69000
905.6,69695409,69000
905.8,69697409,69000
901.4,69697572,69000
905.6,69698679,69000
906.6,69698679,69000
905.6,69700730,69000
908.6,69700730,69000
907.1,69702721,69000
906.0,69702721,69000
904.3,69704746,69000
906.5,69704746,69000
907.2,69707032,69000
904.8,69707032,69000
908.8,69709128,69000
909.2,69709128,69000
903.0,69711129,69000
907.4,69711129,69000
904.9,69713640,69000
907.6,69713640,69000
903.6,69715127,69000
901.4,69715127,69000
900.3,69717224,69000
909.0,69717345,69000
909.5,69719125,69000
903.6,69719125,69000
901.0,69721151,69000
904.5,69721151,69000
909.7,69723122,69000
904.3,69723122,69000
904.2,69725107,69000
906.6,69725107,69000
905.9,69727457,69000
906.6,69727640,69000
909.6,69728746,69000
908.6,69729660,69000
903.6,69730727,69000
906.6,69730727,69000
905.6,69732828,69000
907.9,69732828,69000
909.3,69734842,69000
906.2,69734842,69000
906.6,69736828,69000
907.5,69736828,69000
905.9,69738452,69000
904.5,69738452,69000
903.7,69740525,69000
905.8,69740525,69000
904.2,69742526,69000
905.1,69742526,69000
903.3,69744541,69000
903.1,69745485,69000
907.6,69746536,69000
904.4,69746536,69000
903.5,69748932,69000
901.9,69748932,69000
904.4,69749964,69000
901.3,69750925,69000
907.2,69751980,69000
901.4,69752959,69000
905.7,69753968,69000
903.7,69754974,69000
901.0,69755960,69000
902.2,69757121,69000
904.6,69758456,69000
902.0,69758456,69000
902.6,69760062,69000
904.8,69760062,69000
905.3,69762810,69000
908.0,69762810,69000
905.1,69764797,69000
903.8,69764797,69000
905.4,69766776,69000
903.7,69766776,69000
905.7,69768743,69000
903.8,69768743,69000
904.3,69770758,69000
905.1,69770758,69000
909.0,69772737,69000
903.3,69772737,69000
905.6,69774796,69000
905.4,69775820,69000
906.5,69777224,69000
908.2,69777413,69000
903.6,69778761,69000
904.4,69778761,69000
903.2,69780999,69000
903.7,69780999,69000
909.5,69782098,69000
900.6,69783008,69000
904.3,69784096,69000
908.5,69784096,69000
905.6,69786096,69000
899.8,69786096,69000
900.9,69788437,69000
902.1,69788437,69000
905.6,69790891,69000
906.3,69791996,69000
902.6,69791996,69000
901.8,69794059,69000
900.8,69795036,69000
906.1,69796073,69000
905.4,69797019,69000
903.5,69798528,69000
905.2,69798528,69000
908.6,69800646,69000
905.2,69800646,69000
903.8,69802656,69000
905.4,69802656,69000
900.9,69804509,69000
902.7,69804509,69000
900.0,69806533,69000
902.9,69806533,69000
898.1,69808249,69000
903.6,69808249,69000
905.6,69810272,69000
901.6,69810272,69000
905.9,69812316,69000
904.7,69812316,69000
905.9,69814338,69000
901.3,69814338,69000
905.5,69816310,69000
904.8,69816310,69000
903.6,69817915,69000
903.1,69818918,69000
900.8,69820012,69000
899.3,69820012,69000
908.3,69822599,69000
903.6,69822599,69000
909.3,69824390,69000
905.8,69824390,69000
906.0,69826324,69000
903.6,69827215,69000
909.1,69828454,69000
904.5,69828454,69000
904.2,69830477,69000
906.8,69830477,69000
906.1,69832475,69000
902.8,69832475,69000
902.4,69834482,69000
908.2,69834482,69000
906.3,69836476,69000
907.4,69836476,69000
907.5,69838760,69000
904.6,69839048,69000
908.1,69840097,69000
906.4,69840097,69000
909.1,69842111,69000
904.7,69842111,69000
908.1,69844090,69000
909.8,69844090,69000
900.9,69846098,69000
908.1,69846098,69000
902.6,69847569,69000
902.2,69847569,69000
902.4,69849640,69000
905.7,69849640,69000
906.5,69851636,69000
905.9,69851636,69000
904.3,69853841,69000
900.8,69853841,69000
904.3,69855928,69000
905.8,69855928,69000
906.4,69858284,69000
904.6,69858284,69000
906.9,69860083,69000
901.0,69860711,69000
906.2,69862260,69000
906.8,69862260,69000
904.6,69864197,69000
904.1,69864197,69000
906.2,69866022,69000
903.4,69866022,69000
903.7,69868432,69000
907.0,69868432,69000
905.5,69870456,69000
905.9,69870456,69000
907.4,69871618,69000
907.8,69871618,69000
906.5,69873729,69000
908.5,69873729,69000
908.8,69875719,69000
906.4,69875719,69000
901.2,69878273,69000
903.9,69878273,69000
901.1,69880325,69000
903.2,69880325,69000
906.0,69881378,69000
903.9,69882327,69000
904.0,69883397,69000
906.2,69884327,69000
900.7,69885363,69000
901.6,69886280,69000
900.2,69887759,69000
906.0,69887759,69000
906.8,69889873,69000
906.6,69889873,69000
907.9,69891982,69000
907.3,69891982,69000
908.4,69894000,69000
907.6,69894000,69000
909.7,69896023,69000
905.0,69896023,69000
904.6,69897341,69000
906.4,69897341,69000
904.3,69899451,69000
903.4,69899451,69000
904.0,69901439,69000
904.1,69902356,69000
908.3,69903440,69000
904.4,69903440,69000
906.3,69905441,69000
906.5,69905441,69000
905.3,69907958,69000
904.7,69907958,69000
906.9,69909945,69000
901.4,69909945,69000
905.7,69911704,69000
905.7,69911704,69000
906.0,69913858,69000
900.6,69913858,69000
902.3,69915870,69000
907.7,69915870,69000
903.6,69917460,69000
907.0,69918538,69000
907.9,69919577,69000
907.2,69919577,69000
906.7,69921556,69000
906.4,69921556,69000
907.8,69923574,69000
904.0,69923574,69000
909.7,69925549,69000
909.3,69925549,69000
905.8,69927888,69000
904.2,69927888,69000
907.3,69929937,69000
907.3,69929937,69000
902.7,69931080,69000
900.5,69933739,69000
906.5,69933739,69000
901.9,69935559,69000
906.6,69935559,69000
901.8,69938121,69000
906.9,69938121,69000
908.6,69939543,69000
901.8,69939543,69000
903.5,69941567,69000
903.0,69941567,69000
908.4,69942587,69000
907.1,69943614,69000
904.0,69945614,69000
907.3,69945614,69000
908.0,69947611,69000
908.4,69948125,69000
903.0,69949133,69000
907.3,69949133,69000
905.3,69951191,69000
905.5,69951191,69000
908.0,69953199,69000
908.9,69953199,69000
909.1,69955170,69000
907.1,69955170,69000
909.0,69957690,69000
906.7,69957690,69000
906.6,69959359,69000
907.9,69959359,69000
908.8,69961385,69000
907.2,69961385,69000
901.7,69963386,69000
907.5,69963386,69000
905.7,69964438,69000
908.8,69965395,69000
909.7,69967284,69000
908.4,69967858,69000
906.0,69969272,69000
906.6,69969272,69000
905.2,69971299,69000
906.7,69971299,69000
909.6,69973271,69000
909.2,69973271,69000
907.2,69975283,69000
904.5,69975283,69000
905.7,69977377,69000
904.0,69977553,69000
902.2,69978652,69000
906.1,69979600,69000
905.9,69980633,69000
905.8,69980633,69000
905.3,69983178,69000
906.1,69983178,69000
902.1,69985181,69000
904.0,69985181,69000
908.9,69987630,69000
901.4,69987865,69000
904.3,69989177,69000
905.2,69989177,69000
908.7,69991201,69000
906.5,69991201,69000
907.3,69993135,69000
909.4,69994209,70000
906.7,69995204,70000
905.1,69995204,70000
905.9,69997507,70000
902.7,69997507,70000
903.2,69999097,70000
908.2,69999097,70000
907.7,70001176,70000
902.2,70001176,70000
903.3,70003045,70000
904.8,70003045,70000
903.3,70005076,70000
900.7,70005076,70000
901.9,70007042,70000
906.6,70010046,70000
903.3,70010554,70000
901.4,70010554,70000
904.9,70010554,70000
904.6,70010554,70000
906.3,70012442,70000
908.1,70012442,70000
904.0,70015109,70000
902.4,70015109,70000
903.6,70017176,70000
901.7,70017516,70000
906.0,70018627,70000
905.0,70018627,70000
906.4,70020594,70000
903.4,70020594,70000
908.2,70022590,70000
905.1,70022590,70000
903.6,70024597,70000
903.0,70024597,70000
903.1,70026641,70000
904.4,70027829,70000
905.0,70028912,70000
905.2,70029833,70000
901.2,70030882,70000
904.3,70030882,70000
901.1,70032693,70000
908.5,70032693,70000
903.1,70034565,70000
908.6,70034565,70000
907.2,70036693,70000
908.0,70036693,70000
904.1,70038021,70000
903.4,70039074,70000
901.3,70040118,70000
901.3,70041085,70000
904.8,70042610,70000
904.2,70042610,70000
902.8,70044593,70000
904.7,70044593,70000
903.1,70046613,70000
901.9,70046613,70000
905.2,70048203,70000
902.9,70048203,70000
908.1,70050294,70000
908.1,70051207,70000
903.4,70052615,70000
907.4,70052615,70000
906.1,70054607,70000
900.8,70054607,70000
907.9,70056717,70000
906.9,70056717,70000
905.0,70058111,70000
907.3,70058111,70000
907.1,70060213,70000
904.2,70060213,70000
906.5,70062212,70000
905.4,70062212,70000
902.1,70064214,70000
900.9,70064214,70000
905.8,70066231,70000
903.6,70066231,70000
905.3,70068433,70000
903.5,70068433,70000
900.8,70070412,70000
904.1,70072392,70000
905.7,70072392,70000
905.8,70074378,70000
905.1,70074378,70000
904.1,70076535,70000
905.5,70076535,70000
902.3,70078382,70000
901.9,70078382,70000
906.1,70080693,70000
901.6,70080693,70000
898.5,70082490,70000
901.0,70082490,70000
901.2,70084425,70000
895.5,70084425,70000
905.8,70086951,70000
908.6,70086951,70000
907.3,70088355,70000
905.6,70089293,70000
905.4,70090286,70000
903.7,70090286,70000
908.9,70092160,70000
899.3,70092160,70000
904.1,70094187,70000
905.1,70094187,70000
903.7,70096171,70000
906.0,70096171,70000
905.5,70098704,70000
900.6,70098704,70000
903.5,70099778,70000
901.3,70099778,70000
899.0,70101778,70000
901.7,70101778,70000
900.1,70104498,70000
903.3,70104498,70000
899.0,70106533,70000
906.6,70106533,70000
908.8,70108668,70000
905.2,70108850,70000
906.9,70110695,70000
903.9,70110695,70000
901.3,70112416,70000
905.3,70112416,70000
902.6,70114223,70000
901.0,70114223,70000
909.6,70116272,70000
904.0,70116272,70000
902.7,70118518,70000
904.3,70118518,70000
908.3,70120520,70000
902.2,70120520,70000
901.2,70121553,70000
905.4,70122515,70000
904.4,70123536,70000
902.6,70124522,70000
898.9,70125586,70000
908.5,70126530,70000
902.8,70128206,70000
905.3,70128206,70000
906.4,70130249,70000
906.2,70130249,70000
903.5,70132007,70000
904.0,70132007,70000
906.4,70134112,70000
905.3,70134112,70000
905.4,70136005,70000
902.6,70136005,70000
905.0,70138210,70000
902.2,70138489,70000
905.3,70139630,70000
902.7,70139630,70000
902.1,70141566,70000
905.7,70141566,70000
901.7,70143636,70000
905.8,70143636,70000
905.8,70145657,70000
906.0,70145657,70000
902.0,70148248,70000
900.4,70148248,70000
903.5,70149503,70000
905.2,70149503,70000
905.4,70151781,70000
908.1,70151781,70000
904.1,70154440,70000
904.2,70154440,70000
902.8,70156410,70000
906.0,70156410,70000
906.2,70157694,70000
904.0,70157694,70000
905.7,70159906,70000
902.9,70159906,70000
905.2,70162384,70000
900.4,70162384,70000
903.4,70164139,70000
904.2,70164139,70000
903.8,70165242,70000
904.1,70166270,70000
902.0,70167339,70000
908.3,70168574,70000
903.4,70170704,70000
906.6,70170704,70000
904.0,70171726,70000
906.7,70171726,70000
903.4,70173802,70000
909.7,70173802,70000
903.5,70175786,70000
905.1,70175786,70000
904.9,70178176,70000
906.4,70178176,70000
902.8,70179277,70000
907.7,70180242,70000
906.5,70181210,70000
904.3,70182220,70000
909.2,70183184,70000
909.3,70183184,70000
906.4,70185274,70000
902.9,70185274,70000
908.8,70187260,70000
906.6,70187260,70000
907.5,70190233,70000
909.1,70190736,70000
904.9,70191808,70000
905.1,70191808,70000
908.9,70194269,70000
909.1,70194269,70000
902.4,70195381,70000
906.1,70196298,70000
901.0,70197395,70000
909.0,70197395,70000
906.7,70199404,70000
904.5,70200298,70000
908.9,70201346,70000
908.3,70201346,70000
906.9,70204244,70000
903.5,70204244,70000
907.5,70205367,70000
903.9,70205367,70000
904.0,70207330,70000
902.5,70207330,70000
903.4,70209358,70000
903.6,70211545,70000
905.3,70211545,70000
906.2,70213637,70000
906.4,70213637,70000
905.1,70215612,70000
902.1,70215612,70000
904.7,70217640,70000
903.0,70217640,70000
907.1,70219585,70000
908.7,70219585,70000
905.4,70221223,70000
904.9,70221223,70000
902.7,70223507,70000
904.4,70223507,70000
905.1,70225385,70000
902.3,70225385,70000
905.0,70227403,70000
905.6,70227403,70000
902.8,70229348,70000
900.7,70229348,70000
905.1,70231369,70000
903.0,70231369,70000
897.9,70233470,70000
897.5,70233470,70000
898.8,70235823,70000
900.7,70236465,70000
903.3,70237534,70000
899.0,70237917,70000
908.8,70239827,70000
907.6,70240696,70000
903.7,70240696,70000
901.7,70241766,70000
903.3,70243087,70000
904.7,70243087,70000
905.2,70245201,70000
904.8,70245201,70000
903.9,70247634,70000
903.9,70247634,70000
902.5,70248756,70000
903.3,70249699,70000
903.4,70250726,70000
904.9,70251687,70000
904.9,70252796,70000
905.9,70252796,70000
906.5,70254725,70000
902.8,70254725,70000
903.1,70256725,70000
903.5,70256725,70000
903.3,70259198,70000
